""
"";"janeiro / 2019";"fevereiro / 2019";"março / 2019";"abril / 2019";"maio / 2019";"junho / 2019";"julho / 2019";"agosto / 2019";"setembro / 2019";"outubro / 2019";"novembro / 2019";"dezembro / 2019";"janeiro / 2020";"fevereiro / 2020";"março / 2020";"abril / 2020";"maio / 2020";"junho / 2020";"julho / 2020";"agosto / 2020";"setembro / 2020";"outubro / 2020";"novembro / 2020";"dezembro / 2020";"janeiro / 2021";"fevereiro / 2021";"março / 2021";"abril / 2021";"maio / 2021";"junho / 2021";"julho / 2021";"agosto / 2021";"setembro / 2021";"outubro / 2021";"novembro / 2021";"dezembro / 2021";"janeiro / 2022";"fevereiro / 2022";"março / 2022";"abril / 2022";"maio / 2022";"junho / 2022";"julho / 2022";"agosto / 2022";"setembro / 2022";"outubro / 2022";"novembro / 2022";"dezembro / 2022";"janeiro / 2023";"fevereiro / 2023";"março / 2023";"abril / 2023";"maio / 2023";"junho / 2023";"julho / 2023";"agosto / 2023";"setembro / 2023";"outubro / 2023";"novembro / 2023";"dezembro / 2023";"janeiro / 2024";"fevereiro / 2024";"março / 2024";"abril / 2024";"maio / 2024";"junho / 2024";"julho / 2024";"agosto / 2024";"setembro / 2024";"outubro / 2024";"novembro / 2024";"dezembro / 2024";"janeiro / 2025";"fevereiro / 2025";"março / 2025";"abril / 2025";"maio / 2025";"junho / 2025";"julho / 2025";"agosto / 2025";"setembro / 2025";"outubro / 2025";"novembro / 2025";"dezembro / 2025";"Total do Período"
"RECEITAS"
"Total de Receitas";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"21.444,62";"29.446,73";"35.216,07";"21.785,84";"29.337,52";"38.109,35";"47.349,70";"50.668,88";"55.900,77";"55.144,62";"64.390,67";"73.389,99";"70.165,10";"79.144,73";"90.734,91";"60.026,65";"68.279,14";"77.282,77";"73.522,53";"86.576,19";"91.857,95";"88.505,24";"88.601,74";"91.345,73";"81.658,92";"90.365,42";"104.317,64";"66.889,55";"72.235,97";"83.944,37";"88.947,38";"96.900,99";"94.334,30";"104.692,20";"106.403,67";"103.794,95";"109.491,21";"123.625,80";"125.390,75";"96.701,75";"102.701,21";"109.588,09";"124.771,26";"127.785,04";"134.584,00";"136.045,13";"138.485,26";"137.565,84";"153.445,39";"154.592,79";"0,00";"4.357.486,32"
""
"(-) DESPESAS"
"Despesas Fixas";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4196,24";"6475,38";"6875,10";"8632,76";"6439,60";"7458,85";"7783,15";"9134,47";"9092,40";"10027,50";"9303,60";"10936,17";"11771,37";"12031,17";"12673,06";"13185,51";"10594,82";"10922,82";"11626,94";"11820,84";"12670,02";"13640,31";"12607,16";"12892,47";"13855,31";"12478,94";"12847,75";"14654,22";"5762,67";"5583,46";"6330,06";"10866,18";"8566,58";"9451,62";"6465,95";"5878,30";"7072,67";"5746,45";"6800,30";"6545,78";"6638,20";"8751,79";"7438,68";"6189,21";"7883,69";"7130,25";"7764,22";"7885,89";"7586,33";"8064,98";"3290,49";"460321,68"
"Aluguel";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3.515,00";"2.526,00";"3.350,00";"3.350,00";"3.350,00";"3.350,00";"3.350,00";"3.350,00";"3.350,00";"3.700,00";"3.700,00";"3.700,00";"3.700,00";"3.700,00";"3.700,00";"3.700,00";"3.700,00";"3.700,00";"3.700,00";"3.700,00";"3.700,00";"3.845,00";"3.845,00";"3.845,00";"3.845,00";"3.845,00";"3.845,00";"3.845,00";"3.845,00";"3.845,00";"3.845,00";"3.845,00";"3.845,00";"4.000,00";"4.000,00";"4.000,00";"4.300,00";"4.300,00";"4.300,00";"4.300,00";"4.300,00";"4.750,00";"5.200,00";"4.938,75";"4.800,00";"5.102,00";"5.102,00";"5.102,00";"5.102,00";"5.602,00";"500,00";"199.729,75"
"Condomínio";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"165,00";"165,00";"165,00";"165,00";"165,00";"165,00";"165,00";"165,00";"165,00";"165,00";"180,00";"180,00";"180,00";"180,00";"180,00";"180,00";"180,00";"180,00";"180,00";"180,00";"360,00";"0,00";"180,00";"390,00";"0,00";"195,00";"195,00";"195,00";"195,00";"195,00";"195,00";"195,00";"195,00";"195,00";"195,00";"195,00";"195,00";"195,00";"195,00";"195,00";"195,00";"195,00";"195,00";"195,00";"195,00";"195,00";"208,00";"208,00";"208,00";"208,00";"9.307,00"
"Consultorias";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"5.000,00";"3.000,00";"3.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"11.000,00"
"Contador";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"610,00";"1.220,00";"610,00";"1.220,00";"610,00";"610,00";"610,00";"610,00";"610,00";"610,00";"610,00";"610,00";"610,00";"610,00";"610,00";"1.220,00";"0,00";"610,00";"610,00";"610,00";"610,00";"769,20";"629,30";"629,30";"629,30";"637,64";"637,64";"637,64";"637,64";"637,64";"637,64";"637,64";"637,64";"637,64";"637,64";"637,64";"637,64";"669,90";"679,56";"669,90";"669,90";"669,90";"669,90";"669,90";"669,90";"669,90";"669,90";"669,90";"669,90";"710,96";"0,00";"33.098,20"
"Internet";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"71,24";"741,60";"99,90";"662,71";"462,81";"350,41";"418,01";"430,52";"418,01";"565,31";"99,91";"936,91";"536,91";"671,72";"536,91";"119,90";"119,90";"122,79";"129,90";"129,90";"129,90";"129,90";"129,90";"219,00";"259,80";"129,90";"129,90";"129,90";"129,90";"129,90";"129,90";"129,90";"129,90";"129,90";"129,90";"129,90";"129,90";"129,90";"129,90";"129,90";"129,90";"138,66";"138,66";"138,66";"138,66";"138,66";"138,66";"138,66";"138,66";"138,66";"138,66";"11.958,77"
"Marketing - Fundo de Propaganda";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"536,11";"883,40";"880,40";"544,64";"735,31";"952,98";"1.183,99";"1.266,97";"1.396,52";"1.378,61";"1.609,76";"1.834,75";"1.754,12";"1.987,12";"2.268,37";"1.500,92";"1.706,98";"1.932,07";"1.840,19";"2.164,40";"2.296,45";"2.213,25";"2.165,79";"2.283,64";"2.041,47";"2.251,26";"2.552,68";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"44.162,15"
